time,xrp_close,theta_close
2023-05-25 17:30:00,0.4518,0.8426
2023-05-25 18:30:00,0.4525,0.8407
2023-05-25 19:30:00,0.4535,0.8408
2023-05-25 20:30:00,0.4535,0.8406
2023-05-25 21:30:00,0.4594,0.8393
2023-05-25 22:30:00,0.4628,0.8372
2023-05-25 23:30:00,0.4617,0.8373
2023-05-26 0:30:00,0.4644,0.8393
2023-05-26 1:30:00,0.4645,0.8383
2023-05-26 2:30:00,0.4614,0.8301
2023-05-26 3:30:00,0.4607,0.8354
2023-05-26 4:30:00,0.4609,0.8383
2023-05-26 5:30:00,0.4625,0.8384
2023-05-26 6:30:00,0.4645,0.8383
2023-05-26 7:30:00,0.4631,0.8384
2023-05-26 8:30:00,0.4658,0.838
2023-05-26 9:30:00,0.4651,0.8386
2023-05-26 10:30:00,0.4634,0.8401
2023-05-26 11:30:00,0.4637,0.845
2023-05-26 12:30:00,0.4629,0.8432
2023-05-26 13:30:00,0.463,0.8423
2023-05-26 14:30:00,0.4615,0.8402
2023-05-26 15:30:00,0.4646,0.8472
2023-05-26 16:30:00,0.4656,0.8475
2023-05-26 17:30:00,0.4677,0.847
2023-05-26 18:30:00,0.4678,0.8433
2023-05-26 19:30:00,0.467,0.84
2023-05-26 20:30:00,0.4681,0.8409
2023-05-26 21:30:00,0.4667,0.839
2023-05-26 22:30:00,0.4669,0.8413
2023-05-26 23:30:00,0.4689,0.8442
2023-05-27 0:30:00,0.4736,0.8457
2023-05-27 1:30:00,0.4727,0.847
2023-05-27 2:30:00,0.471,0.8444
2023-05-27 3:30:00,0.4722,0.846
2023-05-27 4:30:00,0.4737,0.8444
2023-05-27 5:30:00,0.4714,0.8423
2023-05-27 6:30:00,0.4714,0.844
2023-05-27 7:30:00,0.4721,0.8413
2023-05-27 8:30:00,0.4719,0.8416
2023-05-27 9:30:00,0.4722,0.8429
2023-05-27 10:30:00,0.469,0.8374
2023-05-27 11:30:00,0.4712,0.8425
2023-05-27 12:30:00,0.4706,0.8436
2023-05-27 13:30:00,0.4693,0.8417
2023-05-27 14:30:00,0.4703,0.8415
2023-05-27 15:30:00,0.47,0.8415
2023-05-27 16:30:00,0.4705,0.8433
2023-05-27 17:30:00,0.4713,0.8451
2023-05-27 18:30:00,0.4701,0.8459
2023-05-27 19:30:00,0.4717,0.8485
2023-05-27 20:30:00,0.4712,0.8492
2023-05-27 21:30:00,0.4733,0.8573
2023-05-27 22:30:00,0.4722,0.8579
2023-05-27 23:30:00,0.4722,0.856
2023-05-28 0:30:00,0.473,0.8574
2023-05-28 1:30:00,0.4719,0.857
2023-05-28 2:30:00,0.4716,0.856
2023-05-28 3:30:00,0.4715,0.8597
2023-05-28 4:30:00,0.4727,0.8612
2023-05-28 5:30:00,0.472,0.8586
2023-05-28 6:30:00,0.4717,0.8595
2023-05-28 7:30:00,0.4729,0.8652
2023-05-28 8:30:00,0.4723,0.8597
2023-05-28 9:30:00,0.4721,0.8606
2023-05-28 10:30:00,0.4726,0.8603
2023-05-28 11:30:00,0.472,0.8554
2023-05-28 12:30:00,0.4721,0.857
2023-05-28 13:30:00,0.4728,0.8594
2023-05-28 14:30:00,0.4766,0.8627
2023-05-28 15:30:00,0.4768,0.8632
2023-05-28 16:30:00,0.4769,0.8624
2023-05-28 17:30:00,0.4774,0.865
2023-05-28 18:30:00,0.4819,0.8705
2023-05-28 19:30:00,0.4837,0.8829
2023-05-28 20:30:00,0.482,0.8742
2023-05-28 21:30:00,0.4823,0.8775
2023-05-28 22:30:00,0.4819,0.8766
2023-05-28 23:30:00,0.4827,0.872
2023-05-29 0:30:00,0.4807,0.8687
2023-05-29 1:30:00,0.4802,0.8688
2023-05-29 2:30:00,0.4822,0.8695
2023-05-29 3:30:00,0.4804,0.8705
2023-05-29 4:30:00,0.4804,0.8657
2023-05-29 5:30:00,0.4798,0.8647
2023-05-29 6:30:00,0.4785,0.8676
2023-05-29 7:30:00,0.4789,0.863
2023-05-29 8:30:00,0.4804,0.8644
2023-05-29 9:30:00,0.4807,0.8618
2023-05-29 10:30:00,0.4805,0.8603
2023-05-29 11:30:00,0.4805,0.8586
2023-05-29 12:30:00,0.4787,0.8556
2023-05-29 13:30:00,0.4798,0.8574
2023-05-29 14:30:00,0.4845,0.8616
2023-05-29 15:30:00,0.4863,0.8612
2023-05-29 16:30:00,0.4845,0.8612
2023-05-29 17:30:00,0.4882,0.8601
2023-05-29 18:30:00,0.4891,0.8607
2023-05-29 19:30:00,0.4931,0.8611
2023-05-29 20:30:00,0.4942,0.8649
2023-05-29 21:30:00,0.4933,0.863
2023-05-29 22:30:00,0.4907,0.8695
2023-05-29 23:30:00,0.491,0.8743
2023-05-30 0:30:00,0.4969,0.8743
2023-05-30 1:30:00,0.5032,0.8728
2023-05-30 2:30:00,0.5005,0.8732
2023-05-30 3:30:00,0.4998,0.8758
2023-05-30 4:30:00,0.5009,0.8728
2023-05-30 5:30:00,0.5019,0.8766
2023-05-30 6:30:00,0.4998,0.8784
2023-05-30 7:30:00,0.5009,0.8779
2023-05-30 8:30:00,0.5023,0.88
2023-05-30 9:30:00,0.4994,0.8751
2023-05-30 10:30:00,0.499,0.8693
2023-05-30 11:30:00,0.4961,0.8648
2023-05-30 12:30:00,0.5044,0.868
2023-05-30 13:30:00,0.5185,0.8679
2023-05-30 14:30:00,0.524,0.8653
2023-05-30 15:30:00,0.5213,0.8703
2023-05-30 16:30:00,0.5198,0.8711
2023-05-30 17:30:00,0.5232,0.8723
2023-05-30 18:30:00,0.5198,0.8722
2023-05-30 19:30:00,0.5215,0.8733
2023-05-30 20:30:00,0.5202,0.8719
2023-05-30 21:30:00,0.5176,0.8765
2023-05-30 22:30:00,0.5212,0.8736
2023-05-30 23:30:00,0.5238,0.8692
2023-05-31 0:30:00,0.5273,0.8728
2023-05-31 1:30:00,0.5181,0.8501
2023-05-31 2:30:00,0.5123,0.8472
2023-05-31 3:30:00,0.5174,0.8496
2023-05-31 4:30:00,0.5089,0.8465
2023-05-31 5:30:00,0.5026,0.8411
2023-05-31 6:30:00,0.5067,0.8401
2023-05-31 7:30:00,0.5063,0.8365
2023-05-31 8:30:00,0.511,0.8356
2023-05-31 9:30:00,0.5084,0.833
2023-05-31 10:30:00,0.5105,0.8355
2023-05-31 11:30:00,0.5114,0.8335
2023-05-31 12:30:00,0.5047,0.827
2023-05-31 13:30:00,0.5033,0.8265
2023-05-31 14:30:00,0.5085,0.8293
2023-05-31 15:30:00,0.514,0.8284
2023-05-31 16:30:00,0.5138,0.8279
2023-05-31 17:30:00,0.5141,0.8283
2023-05-31 18:30:00,0.5131,0.8277
2023-05-31 19:30:00,0.5187,0.8324
2023-05-31 20:30:00,0.5166,0.8341
2023-05-31 21:30:00,0.5081,0.8297
2023-05-31 22:30:00,0.5087,0.8332
2023-05-31 23:30:00,0.5047,0.8232
2023-06-01 0:30:00,0.5081,0.8334
2023-06-01 1:30:00,0.5069,0.8337
2023-06-01 2:30:00,0.5067,0.8346
2023-06-01 3:30:00,0.5032,0.8347
2023-06-01 4:30:00,0.5044,0.8352
2023-06-01 5:30:00,0.5038,0.8386
2023-06-01 6:30:00,0.5063,0.8393
2023-06-01 7:30:00,0.5059,0.8379
2023-06-01 8:30:00,0.5053,0.845
2023-06-01 9:30:00,0.5064,0.8465
2023-06-01 10:30:00,0.5041,0.8429
2023-06-01 11:30:00,0.5043,0.8423
2023-06-01 12:30:00,0.5051,0.8425
2023-06-01 13:30:00,0.5065,0.8453
2023-06-01 14:30:00,0.5055,0.8415
2023-06-01 15:30:00,0.5088,0.8424
2023-06-01 16:30:00,0.5073,0.8387
2023-06-01 17:30:00,0.5081,0.8361
2023-06-01 18:30:00,0.5083,0.8357
2023-06-01 19:30:00,0.5087,0.836
2023-06-01 20:30:00,0.5061,0.8333
2023-06-01 21:30:00,0.5137,0.834
2023-06-01 22:30:00,0.5119,0.8373
2023-06-01 23:30:00,0.5148,0.8443
2023-06-02 0:30:00,0.5155,0.8461
2023-06-02 1:30:00,0.5166,0.8474
2023-06-02 2:30:00,0.5179,0.8485
2023-06-02 3:30:00,0.5149,0.8487
2023-06-02 4:30:00,0.5153,0.8469
2023-06-02 5:30:00,0.5141,0.8541
2023-06-02 6:30:00,0.5143,0.8545
2023-06-02 7:30:00,0.5154,0.8551
2023-06-02 8:30:00,0.5146,0.8568
2023-06-02 9:30:00,0.5141,0.8527
2023-06-02 10:30:00,0.5137,0.848
2023-06-02 11:30:00,0.5164,0.8507
2023-06-02 12:30:00,0.5187,0.8546
2023-06-02 13:30:00,0.5177,0.8521
2023-06-02 14:30:00,0.5186,0.8529
2023-06-02 15:30:00,0.5245,0.8558
2023-06-02 16:30:00,0.5264,0.8544
2023-06-02 17:30:00,0.525,0.8489
2023-06-02 18:30:00,0.5231,0.8481
2023-06-02 19:30:00,0.5242,0.8431
2023-06-02 20:30:00,0.5241,0.8407
2023-06-02 21:30:00,0.5217,0.8351
2023-06-02 22:30:00,0.5209,0.8329
2023-06-02 23:30:00,0.5223,0.832
2023-06-03 0:30:00,0.5233,0.8332
2023-06-03 1:30:00,0.5246,0.8335
2023-06-03 2:30:00,0.5257,0.8317
2023-06-03 3:30:00,0.5262,0.8349
2023-06-03 4:30:00,0.5241,0.8374
2023-06-03 5:30:00,0.5229,0.8362
2023-06-03 6:30:00,0.5228,0.8388
2023-06-03 7:30:00,0.5228,0.8397
2023-06-03 8:30:00,0.5226,0.8382
2023-06-03 9:30:00,0.5222,0.839
2023-06-03 10:30:00,0.5197,0.8415
2023-06-03 11:30:00,0.5202,0.8402
2023-06-03 12:30:00,0.5214,0.8426
2023-06-03 13:30:00,0.5201,0.8395
2023-06-03 14:30:00,0.5186,0.8344
2023-06-03 15:30:00,0.5197,0.8346
2023-06-03 16:30:00,0.5198,0.8336
2023-06-03 17:30:00,0.5211,0.8346
2023-06-03 18:30:00,0.5202,0.8335
2023-06-03 19:30:00,0.5194,0.8364
2023-06-03 20:30:00,0.5186,0.8357
2023-06-03 21:30:00,0.5167,0.8324
2023-06-03 22:30:00,0.5204,0.8357
2023-06-03 23:30:00,0.5228,0.8386
2023-06-04 0:30:00,0.5215,0.8376
2023-06-04 1:30:00,0.5211,0.8384
2023-06-04 2:30:00,0.5215,0.838
2023-06-04 3:30:00,0.5232,0.8411
2023-06-04 4:30:00,0.525,0.8422
2023-06-04 5:30:00,0.5248,0.8452
2023-06-04 6:30:00,0.5247,0.8476
2023-06-04 7:30:00,0.5244,0.8496
2023-06-04 8:30:00,0.5244,0.8473
2023-06-04 9:30:00,0.525,0.8457
2023-06-04 10:30:00,0.5257,0.8458
2023-06-04 11:30:00,0.53,0.843
2023-06-04 12:30:00,0.5357,0.8419
2023-06-04 13:30:00,0.5324,0.8387
2023-06-04 14:30:00,0.5357,0.8376
2023-06-04 15:30:00,0.5351,0.8438
2023-06-04 16:30:00,0.5381,0.8469
2023-06-04 17:30:00,0.5448,0.8478
2023-06-04 18:30:00,0.5398,0.8454
2023-06-04 19:30:00,0.5411,0.8461
2023-06-04 20:30:00,0.5354,0.8389
2023-06-04 21:30:00,0.5377,0.8328
2023-06-04 22:30:00,0.534,0.8317
2023-06-04 23:30:00,0.5291,0.8223
2023-06-05 0:30:00,0.5303,0.8228
2023-06-05 1:30:00,0.5344,0.8271
2023-06-05 2:30:00,0.5372,0.8271
2023-06-05 3:30:00,0.5342,0.8267
2023-06-05 4:30:00,0.5341,0.8295
2023-06-05 5:30:00,0.5346,0.8289
2023-06-05 6:30:00,0.533,0.8257
2023-06-05 7:30:00,0.5307,0.825
2023-06-05 8:30:00,0.5342,0.8318
2023-06-05 9:30:00,0.5305,0.8321
2023-06-05 10:30:00,0.5313,0.8298
2023-06-05 11:30:00,0.5357,0.8308
2023-06-05 12:30:00,0.5039,0.7732
2023-06-05 13:30:00,0.5044,0.7721
2023-06-05 14:30:00,0.5009,0.7727
2023-06-05 15:30:00,0.5023,0.7697
2023-06-05 16:30:00,0.5042,0.7722
2023-06-05 17:30:00,0.5061,0.7744
2023-06-05 18:30:00,0.5031,0.7724
2023-06-05 19:30:00,0.505,0.7733
2023-06-05 20:30:00,0.5085,0.777
2023-06-05 21:30:00,0.5099,0.7769
2023-06-05 22:30:00,0.5037,0.7729
2023-06-05 23:30:00,0.5086,0.7751
2023-06-06 0:30:00,0.506,0.7745
2023-06-06 1:30:00,0.5115,0.7809
2023-06-06 2:30:00,0.5112,0.777
2023-06-06 3:30:00,0.5091,0.7792
2023-06-06 4:30:00,0.5053,0.7795
2023-06-06 5:30:00,0.5078,0.7805
2023-06-06 6:30:00,0.5098,0.7833
2023-06-06 7:30:00,0.5096,0.7856
2023-06-06 8:30:00,0.5084,0.7827
2023-06-06 9:30:00,0.4992,0.7743
2023-06-06 10:30:00,0.5063,0.7845
2023-06-06 11:30:00,0.5112,0.7899
2023-06-06 12:30:00,0.5108,0.7922
2023-06-06 13:30:00,0.5143,0.7972
2023-06-06 14:30:00,0.5158,0.8013
2023-06-06 15:30:00,0.5166,0.8001
2023-06-06 16:30:00,0.528,0.8081
2023-06-06 17:30:00,0.5228,0.7986
2023-06-06 18:30:00,0.5289,0.803
2023-06-06 19:30:00,0.5307,0.8032
2023-06-06 20:30:00,0.5297,0.8004
2023-06-06 21:30:00,0.5293,0.7941
2023-06-06 22:30:00,0.5264,0.7901
2023-06-06 23:30:00,0.5284,0.787
2023-06-07 0:30:00,0.5272,0.784
2023-06-07 1:30:00,0.5287,0.785
2023-06-07 2:30:00,0.5328,0.7843
2023-06-07 3:30:00,0.5301,0.7801
2023-06-07 4:30:00,0.5261,0.7788
2023-06-07 5:30:00,0.5283,0.7808
2023-06-07 6:30:00,0.5228,0.7668
2023-06-07 7:30:00,0.527,0.7711
2023-06-07 8:30:00,0.5329,0.778
2023-06-07 9:30:00,0.5285,0.773
2023-06-07 10:30:00,0.5303,0.7702
2023-06-07 11:30:00,0.5224,0.7575
2023-06-07 12:30:00,0.5173,0.7556
2023-06-07 13:30:00,0.5107,0.7581
2023-06-07 14:30:00,0.5137,0.7594
2023-06-07 15:30:00,0.5152,0.7597
2023-06-07 16:30:00,0.5179,0.7603
2023-06-07 17:30:00,0.5236,0.7584
2023-06-07 18:30:00,0.514,0.7514
2023-06-07 19:30:00,0.5177,0.7525
2023-06-07 20:30:00,0.5179,0.7527
2023-06-07 21:30:00,0.5158,0.7548
2023-06-07 22:30:00,0.5199,0.7549
2023-06-07 23:30:00,0.5193,0.7502
2023-06-08 0:30:00,0.5174,0.7465
2023-06-08 1:30:00,0.5212,0.7488
2023-06-08 2:30:00,0.5221,0.7479
2023-06-08 3:30:00,0.5196,0.7491
2023-06-08 4:30:00,0.5197,0.7507
2023-06-08 5:30:00,0.5192,0.7512
2023-06-08 6:30:00,0.5184,0.7511
2023-06-08 7:30:00,0.5209,0.7575
2023-06-08 8:30:00,0.5185,0.7612
2023-06-08 9:30:00,0.5206,0.765
2023-06-08 10:30:00,0.52,0.7674
2023-06-08 11:30:00,0.5236,0.7715
2023-06-08 12:30:00,0.5242,0.77
2023-06-08 13:30:00,0.523,0.7598
2023-06-08 14:30:00,0.5197,0.7596
2023-06-08 15:30:00,0.521,0.7653
2023-06-08 16:30:00,0.5234,0.7656
2023-06-08 17:30:00,0.5266,0.7653
2023-06-08 18:30:00,0.526,0.7614
2023-06-08 19:30:00,0.5257,0.7609
2023-06-08 20:30:00,0.5233,0.7575
2023-06-08 21:30:00,0.5227,0.7571
2023-06-08 22:30:00,0.5238,0.7639
2023-06-08 23:30:00,0.5238,0.758
2023-06-09 0:30:00,0.5241,0.7623
2023-06-09 1:30:00,0.5249,0.7642
2023-06-09 2:30:00,0.5256,0.7635
2023-06-09 3:30:00,0.5221,0.7613
2023-06-09 4:30:00,0.5238,0.7556
2023-06-09 5:30:00,0.5283,0.7613
2023-06-09 6:30:00,0.5277,0.7619
2023-06-09 7:30:00,0.527,0.7646
2023-06-09 8:30:00,0.5288,0.7631
2023-06-09 9:30:00,0.5327,0.7688
2023-06-09 10:30:00,0.5359,0.7656
2023-06-09 11:30:00,0.5324,0.7638
2023-06-09 12:30:00,0.5308,0.7586
2023-06-09 13:30:00,0.5289,0.7598
2023-06-09 14:30:00,0.5333,0.7587
2023-06-09 15:30:00,0.5335,0.7544
2023-06-09 16:30:00,0.5313,0.7467
2023-06-09 17:30:00,0.5389,0.7502
2023-06-09 18:30:00,0.539,0.7526
2023-06-09 19:30:00,0.5373,0.7499
2023-06-09 20:30:00,0.5375,0.7465
2023-06-09 21:30:00,0.5341,0.7264
2023-06-09 22:30:00,0.5341,0.7197
2023-06-09 23:30:00,0.5261,0.7147
2023-06-10 0:30:00,0.5218,0.7064
2023-06-10 1:30:00,0.4994,0.6162
2023-06-10 2:30:00,0.4806,0.6207
2023-06-10 3:30:00,0.4884,0.6205
2023-06-10 4:30:00,0.4893,0.6292
2023-06-10 5:30:00,0.491,0.6323
2023-06-10 6:30:00,0.4898,0.6319
2023-06-10 7:30:00,0.4943,0.6404
2023-06-10 8:30:00,0.495,0.6439
2023-06-10 9:30:00,0.4877,0.6371
2023-06-10 10:30:00,0.4899,0.6449
2023-06-10 11:30:00,0.4922,0.6484
2023-06-10 12:30:00,0.4896,0.6387
2023-06-10 13:30:00,0.4877,0.6387
2023-06-10 14:30:00,0.5056,0.6541
2023-06-10 15:30:00,0.4998,0.6458
2023-06-10 16:30:00,0.5049,0.6556
2023-06-10 17:30:00,0.5038,0.653
2023-06-10 18:30:00,0.5044,0.6543
2023-06-10 19:30:00,0.5093,0.6584
2023-06-10 20:30:00,0.5065,0.6563
2023-06-10 21:30:00,0.5046,0.6528
2023-06-10 22:30:00,0.5061,0.6552
2023-06-10 23:30:00,0.5071,0.6555
2023-06-11 0:30:00,0.5053,0.651
2023-06-11 1:30:00,0.5037,0.6463
2023-06-11 2:30:00,0.5052,0.6468
2023-06-11 3:30:00,0.507,0.6502
2023-06-11 4:30:00,0.5055,0.6484
2023-06-11 5:30:00,0.5039,0.6459
2023-06-11 6:30:00,0.504,0.6479
2023-06-11 7:30:00,0.5063,0.657
2023-06-11 8:30:00,0.508,0.6548
2023-06-11 9:30:00,0.5061,0.6539
2023-06-11 10:30:00,0.5056,0.6507
2023-06-11 11:30:00,0.5074,0.6505
2023-06-11 12:30:00,0.5082,0.6488
2023-06-11 13:30:00,0.5142,0.6541
2023-06-11 14:30:00,0.5178,0.6557
2023-06-11 15:30:00,0.5217,0.6563
2023-06-11 16:30:00,0.5248,0.6589
2023-06-11 17:30:00,0.5232,0.658
2023-06-11 18:30:00,0.5226,0.6545
2023-06-11 19:30:00,0.5172,0.6502
2023-06-11 20:30:00,0.5207,0.6472
2023-06-11 21:30:00,0.5185,0.6448
2023-06-11 22:30:00,0.5192,0.6403
2023-06-11 23:30:00,0.5122,0.6327
2023-06-12 0:30:00,0.5138,0.6346
2023-06-12 1:30:00,0.5161,0.6388
2023-06-12 2:30:00,0.5148,0.6371
2023-06-12 3:30:00,0.5129,0.6391
2023-06-12 4:30:00,0.5123,0.6355
2023-06-12 5:30:00,0.5155,0.6433
2023-06-12 6:30:00,0.5178,0.6484
2023-06-12 7:30:00,0.5214,0.6491
2023-06-12 8:30:00,0.5187,0.6487
2023-06-12 9:30:00,0.5196,0.6495
2023-06-12 10:30:00,0.5169,0.6486
2023-06-12 11:30:00,0.5156,0.6504
2023-06-12 12:30:00,0.514,0.6468
2023-06-12 13:30:00,0.5177,0.6474
2023-06-12 14:30:00,0.5185,0.6461
2023-06-12 15:30:00,0.5218,0.6478
2023-06-12 16:30:00,0.5218,0.646
2023-06-12 17:30:00,0.5248,0.6498
2023-06-12 18:30:00,0.5266,0.6545
2023-06-12 19:30:00,0.5239,0.6534
2023-06-12 20:30:00,0.5247,0.6514
2023-06-12 21:30:00,0.5209,0.6479
2023-06-12 22:30:00,0.5235,0.6504
2023-06-12 23:30:00,0.5253,0.6572
2023-06-13 0:30:00,0.5258,0.6573
2023-06-13 1:30:00,0.5286,0.6566
2023-06-13 2:30:00,0.5298,0.6607
2023-06-13 3:30:00,0.5284,0.6601
2023-06-13 4:30:00,0.5293,0.6593
2023-06-13 5:30:00,0.5284,0.6649
2023-06-13 6:30:00,0.5297,0.6583
2023-06-13 7:30:00,0.5339,0.6568
2023-06-13 8:30:00,0.5614,0.6604
2023-06-13 9:30:00,0.5359,0.6562
2023-06-13 10:30:00,0.5252,0.6476
2023-06-13 11:30:00,0.5273,0.6483
2023-06-13 12:30:00,0.5076,0.6371
2023-06-13 13:30:00,0.5124,0.6414
2023-06-13 14:30:00,0.5117,0.6418
2023-06-13 15:30:00,0.5159,0.6423
2023-06-13 16:30:00,0.517,0.6432
2023-06-13 17:30:00,0.5212,0.6434
2023-06-13 18:30:00,0.521,0.6418
2023-06-13 19:30:00,0.5187,0.6391
2023-06-13 20:30:00,0.5189,0.6406
2023-06-13 21:30:00,0.5147,0.6406
2023-06-13 22:30:00,0.5159,0.6468
2023-06-13 23:30:00,0.5167,0.6493
2023-06-14 0:30:00,0.5137,0.6461
2023-06-14 1:30:00,0.5153,0.6429
2023-06-14 2:30:00,0.509,0.6386
2023-06-14 3:30:00,0.5094,0.643
2023-06-14 4:30:00,0.5005,0.644
2023-06-14 5:30:00,0.503,0.6483
2023-06-14 6:30:00,0.5052,0.6478
2023-06-14 7:30:00,0.505,0.6452
2023-06-14 8:30:00,0.5082,0.645
2023-06-14 9:30:00,0.508,0.6455
2023-06-14 10:30:00,0.5044,0.644
2023-06-14 11:30:00,0.5042,0.6512
2023-06-14 12:30:00,0.5023,0.6496
2023-06-14 13:30:00,0.502,0.6479
2023-06-14 14:30:00,0.5054,0.6523
2023-06-14 15:30:00,0.5038,0.6472
2023-06-14 16:30:00,0.5009,0.6431
2023-06-14 17:30:00,0.4668,0.6076
2023-06-14 18:30:00,0.4807,0.6181
2023-06-14 19:30:00,0.4783,0.6184
2023-06-14 20:30:00,0.4797,0.622
2023-06-14 21:30:00,0.4815,0.6264
2023-06-14 22:30:00,0.4775,0.6208
2023-06-14 23:30:00,0.4786,0.6242
2023-06-15 0:30:00,0.4816,0.6271
2023-06-15 1:30:00,0.4826,0.6271
2023-06-15 2:30:00,0.4832,0.6293
2023-06-15 3:30:00,0.4747,0.6258
2023-06-15 4:30:00,0.4702,0.6274
2023-06-15 5:30:00,0.4718,0.6247
2023-06-15 6:30:00,0.4735,0.6223
2023-06-15 7:30:00,0.4725,0.6251
2023-06-15 8:30:00,0.4762,0.6297
2023-06-15 9:30:00,0.4791,0.6287
2023-06-15 10:30:00,0.4802,0.6346
2023-06-15 11:30:00,0.4771,0.6333
2023-06-15 12:30:00,0.4739,0.6312
2023-06-15 13:30:00,0.4743,0.6339
2023-06-15 14:30:00,0.475,0.6353
2023-06-15 15:30:00,0.482,0.6449
2023-06-15 16:30:00,0.4806,0.6456
2023-06-15 17:30:00,0.4802,0.648
2023-06-15 18:30:00,0.4803,0.6485
2023-06-15 19:30:00,0.4794,0.6486
2023-06-15 20:30:00,0.4798,0.6463
2023-06-15 21:30:00,0.4761,0.643
2023-06-15 22:30:00,0.4788,0.6458
2023-06-15 23:30:00,0.4796,0.649
2023-06-16 0:30:00,0.4798,0.6516
2023-06-16 1:30:00,0.4799,0.6493
2023-06-16 2:30:00,0.4811,0.6524
2023-06-16 3:30:00,0.4793,0.6508
2023-06-16 4:30:00,0.477,0.6499
2023-06-16 5:30:00,0.4771,0.6515
2023-06-16 6:30:00,0.4782,0.6502
2023-06-16 7:30:00,0.4725,0.6426
2023-06-16 8:30:00,0.4626,0.6362
2023-06-16 9:30:00,0.4653,0.6361
2023-06-16 10:30:00,0.4613,0.6326
2023-06-16 11:30:00,0.4644,0.64
2023-06-16 12:30:00,0.4654,0.6454
2023-06-16 13:30:00,0.4644,0.647
2023-06-16 14:30:00,0.47,0.6558
2023-06-16 15:30:00,0.4715,0.6562
2023-06-16 16:30:00,0.4725,0.655
2023-06-16 17:30:00,0.4727,0.6579
2023-06-16 18:30:00,0.4709,0.6516
2023-06-16 19:30:00,0.4727,0.6541
2023-06-16 20:30:00,0.4752,0.6535
2023-06-16 21:30:00,0.4716,0.6496
2023-06-16 22:30:00,0.4712,0.6488
2023-06-16 23:30:00,0.47,0.6519
2023-06-17 0:30:00,0.4713,0.6516
2023-06-17 1:30:00,0.4741,0.6557
2023-06-17 2:30:00,0.4802,0.6672
2023-06-17 3:30:00,0.4807,0.6631
2023-06-17 4:30:00,0.4798,0.6633
2023-06-17 5:30:00,0.4809,0.6635
2023-06-17 6:30:00,0.4813,0.6611
2023-06-17 7:30:00,0.4817,0.6593
2023-06-17 8:30:00,0.4785,0.656
2023-06-17 9:30:00,0.48,0.6567
2023-06-17 10:30:00,0.4805,0.6581
2023-06-17 11:30:00,0.4786,0.653
2023-06-17 12:30:00,0.4782,0.6521
2023-06-17 13:30:00,0.4799,0.6539
2023-06-17 14:30:00,0.4783,0.6526
2023-06-17 15:30:00,0.4802,0.6564
2023-06-17 16:30:00,0.4798,0.6542
2023-06-17 17:30:00,0.4805,0.6559
2023-06-17 18:30:00,0.4799,0.655
2023-06-17 19:30:00,0.4805,0.6557
2023-06-17 20:30:00,0.479,0.6547
2023-06-17 21:30:00,0.4777,0.6495
2023-06-17 22:30:00,0.4803,0.6513
2023-06-17 23:30:00,0.4815,0.6502
2023-06-18 0:30:00,0.4807,0.6502
2023-06-18 1:30:00,0.4809,0.6503
2023-06-18 2:30:00,0.4804,0.6485
2023-06-18 3:30:00,0.4808,0.6463
2023-06-18 4:30:00,0.4825,0.6457
2023-06-18 5:30:00,0.4822,0.6443
2023-06-18 6:30:00,0.4878,0.6518
2023-06-18 7:30:00,0.4885,0.6496
2023-06-18 8:30:00,0.4871,0.648
2023-06-18 9:30:00,0.4884,0.6493
2023-06-18 10:30:00,0.4877,0.6494
2023-06-18 11:30:00,0.4912,0.6529
2023-06-18 12:30:00,0.4925,0.6525
2023-06-18 13:30:00,0.4935,0.656
2023-06-18 14:30:00,0.4917,0.653
2023-06-18 15:30:00,0.4935,0.6541
2023-06-18 16:30:00,0.4951,0.6541
2023-06-18 17:30:00,0.4896,0.6446
2023-06-18 18:30:00,0.4873,0.645
2023-06-18 19:30:00,0.4869,0.6454
2023-06-18 20:30:00,0.4865,0.6456
2023-06-18 21:30:00,0.4839,0.6489
2023-06-18 22:30:00,0.49,0.6536
2023-06-18 23:30:00,0.4912,0.6555
2023-06-19 0:30:00,0.4906,0.6562
2023-06-19 1:30:00,0.4928,0.6603
2023-06-19 2:30:00,0.492,0.6588
2023-06-19 3:30:00,0.4938,0.6553
2023-06-19 4:30:00,0.4898,0.6566
2023-06-19 5:30:00,0.4865,0.6473
2023-06-19 6:30:00,0.488,0.6475
2023-06-19 7:30:00,0.4869,0.643
2023-06-19 8:30:00,0.4892,0.6457
2023-06-19 9:30:00,0.49,0.6467
2023-06-19 10:30:00,0.4897,0.6454
2023-06-19 11:30:00,0.4874,0.6389
2023-06-19 12:30:00,0.4883,0.6411
2023-06-19 13:30:00,0.4907,0.6373
2023-06-19 14:30:00,0.4926,0.6412
2023-06-19 15:30:00,0.4912,0.6411
2023-06-19 16:30:00,0.4943,0.6445
2023-06-19 17:30:00,0.493,0.6464
2023-06-19 18:30:00,0.4935,0.6453
2023-06-19 19:30:00,0.4941,0.6451
2023-06-19 20:30:00,0.4934,0.6459
2023-06-19 21:30:00,0.4929,0.649
2023-06-19 22:30:00,0.4898,0.6438
2023-06-19 23:30:00,0.492,0.6452
2023-06-20 0:30:00,0.4902,0.6435
2023-06-20 1:30:00,0.4899,0.6444
2023-06-20 2:30:00,0.4872,0.6409
2023-06-20 3:30:00,0.4843,0.6413
2023-06-20 4:30:00,0.4871,0.6413
2023-06-20 5:30:00,0.483,0.635
