ticker,date,open,high,low,close,volume,closeadj,closeunadj,lastupdated,log_returns,H-L,H-PC,L-PC,TR,ATR,ma_fast,ma_slow,macd,signal,rsi,+di,-di,dx,adx,%K,%D,rolling_mean,rolling_std,upper_band,lower_band
LND,2023-01-30,5.85,5.86,5.75,5.78,29041.0,5.78,5.78,2023-01-30,-0.016642744946227174,0.11000000000000032,0.01699999999999946,0.12699999999999978,0.12699999999999978,0.2027481147358533,5.740225488125549,5.594799730347828,0.14542575777772093,0.11868614348371564,65.40880503144655,42.65357710065698,21.445082237491402,33.08726747509885,35.162649418262596,61.842105263157926,79.8000815993472,5.58845,0.24642228944812414,6.081294578896248,5.095605421103752
LND,2023-01-31,5.77,5.95,5.77,5.92,22619.0,5.92,5.92,2023-01-31,0.02393276621162814,0.1800000000000006,0.16999999999999993,0.010000000000000675,0.1800000000000006,0.2012315737534631,5.767883105337003,5.618888639210951,0.1489944661260525,0.12474780801218302,65.18987341772151,32.74853918266082,13.11327065707338,42.81398530542867,36.18282753655141,77.6119402985074,72.33739503218301,5.599950000000001,0.2565687504046888,6.113087500809378,5.086812499190623
LND,2023-02-01,5.93,5.93,5.745,5.83,36800.0,5.83,5.83,2023-02-01,-0.015319448533513231,0.1849999999999996,0.009999999999999787,0.17499999999999982,0.1849999999999996,0.20014946883656554,5.777439550669772,5.634526517787918,0.14291303288185464,0.12838085298611737,60.49382716049383,27.614984391865494,12.85947868019884,36.45633466562518,36.219295153761244,64.1791044776119,67.87771667975908,5.62245,0.255995780187286,6.1344415603745714,5.110458439625428
LND,2023-02-02,5.98,5.98,5.835,5.89,32432.0,5.89,5.89,2023-02-02,0.010238997301094286,0.14500000000000046,0.15000000000000036,0.004999999999999893,0.15000000000000036,0.19680617091412786,5.794756542874422,5.653450479433257,0.14130606344116536,0.13096589507712697,63.414634146341456,33.96179442774949,13.745353878168032,42.37612447498532,37.04020572992445,73.13432835820886,71.64179104477604,5.65995,0.2357343453529003,6.131418690705801,5.1884813092941995
LND,2023-02-03,5.85,5.85,5.66,5.7,33551.0,5.7,5.7,2023-02-03,-0.03278982282299084,0.1899999999999995,0.040000000000000036,0.22999999999999954,0.22999999999999954,0.19901909285318597,5.780178613201434,5.65689859206783,0.12328002113360359,0.12942872028842228,55.617977528089895,19.195796850467183,17.914040597805165,3.4539527543031308,32.56203866650827,32.7272727272728,56.68023518769785,5.68545,0.20819891172174365,6.101847823443488,5.269052176556513
LND,2023-02-06,5.65,5.71,5.52,5.696,43521.0,5.696,5.696,2023-02-06,-0.0007020007308298935,0.1900000000000004,0.009999999999999787,0.1800000000000006,0.1900000000000004,0.19841781999630695,5.76722805732429,5.6597949926553985,0.10743306466889102,0.12502958916451604,47.556142668428016,20.138748274700575,28.61858996050431,17.391929077213092,30.53935738793558,31.999999999999986,45.95386702849388,5.702,0.1940610321794138,6.090122064358828,5.313877935641172
LND,2023-02-07,5.68,5.68,5.54,5.55,24825.0,5.55,5.55,2023-02-07,-0.025966246351331487,0.13999999999999968,0.016000000000000014,0.1559999999999997,0.1559999999999997,0.19558996532988646,5.733808356197476,5.65166203023648,0.0821463259609958,0.11645293652381199,48.648648648648646,21.25756762329514,28.49910991557514,14.5539104507588,28.407964462978676,5.454545454545492,23.393939393939423,5.715,0.1725221572345283,6.060044314469057,5.369955685530943
LND,2023-02-08,5.4,5.452,5.27,5.39,55032.0,5.39,5.39,2023-02-08,-0.029252542837437397,0.18200000000000038,0.09799999999999986,0.28000000000000025,0.28000000000000025,0.2012173009745607,5.680914762936325,5.632279657626371,0.04863510530995452,0.10288937028104049,41.77215189873415,10.264368366676765,26.618141644949112,44.340185288684026,30.532260573072726,15.0,17.484848484848495,5.7125,0.17702051620619558,6.066541032412392,5.358458967587609
LND,2023-02-09,5.4,5.4,5.06,5.1,56208.0,5.1,5.1,2023-02-09,-0.05530484519062575,0.34000000000000075,0.010000000000000675,0.33000000000000007,0.34000000000000075,0.21046948090959003,5.591543260946121,5.592851534839232,-0.001308273893110723,0.08204984144621026,31.249999999999986,7.325941344059486,27.23334031129697,57.60362488365545,34.14177581448376,3.9603960396039612,8.138313831383151,5.693,0.2192611996779724,6.131522399355944,5.254477600644055
LND,2023-02-10,5.09,5.213,5.06,5.18,32517.0,5.18,5.18,2023-02-10,0.015564516541111548,0.15300000000000047,0.11300000000000043,0.040000000000000036,0.15300000000000047,0.20663818218228405,5.528228913108256,5.562269939665955,-0.03404102655769936,0.058831667845428336,35.0,14.109220366336775,52.44939615509041,57.603624883655456,37.270022357039984,11.881188118811885,10.280528052805282,5.6795,0.24212969556354985,6.163759391127099,5.195240608872901
LND,2023-02-13,5.24,5.37,5.22,5.26,37682.0,5.26,5.26,2023-02-13,0.015325970478226772,0.15000000000000036,0.1900000000000004,0.040000000000000036,0.1900000000000004,0.2055289700367985,5.486962926476216,5.5398795737647735,-0.052916647288557606,0.03648200481863114,37.198067632850226,20.86429449426099,36.60415752718419,27.388701938673492,35.95251296792445,19.801980198019805,11.881188118811883,5.6674999999999995,0.2569854593470272,6.181470918694054,5.153529081305945
LND,2023-02-14,5.2,5.227,5.09,5.1,30209.0,5.1,5.1,2023-02-14,-0.030890487019338445,0.13700000000000045,0.032999999999999474,0.16999999999999993,0.16999999999999993,0.20316037203434523,5.427430168556799,5.507295901634049,-0.07986573307725031,0.013212457239454843,29.255319148936167,20.209728392480297,45.651870232213795,38.62970588477979,36.309472023505165,3.9603960396039612,11.881188118811885,5.634,0.2850571503179344,6.204114300635869,5.063885699364132
LND,2023-02-15,5.22,5.23,5.14,5.2,33685.0,5.2,5.2,2023-02-15,0.01941808585710173,0.09000000000000075,0.13000000000000078,0.040000000000000036,0.13000000000000078,0.19828301389872224,5.392440911855753,5.48453324225375,-0.09209233039799702,-0.007848500288035538,25.698324022346355,23.212051152503175,51.7387862631753,38.06059557742153,36.54295516402735,13.86138613861391,12.541254125412559,5.6145000000000005,0.30111276083363697,6.216725521667274,5.012274478332727
LND,2023-02-16,5.21,5.21,5.075,5.09,49431.0,5.09,5.09,2023-02-16,-0.02138079502495033,0.1349999999999998,0.009999999999999787,0.125,0.1349999999999998,0.19406414630547408,5.345911540801022,5.455308557642361,-0.1093970168413394,-0.028158203598696318,26.94786174575279,19.372032813694155,49.59928335050215,43.825828210741406,37.51400490358922,3.2608695652174156,7.027550581145095,5.586499999999999,0.32288738463728744,6.232274769274574,4.940725230725424
LND,2023-02-17,5.16,5.205,5.1,5.19,23503.0,5.19,5.19,2023-02-17,0.019455866615366097,0.10500000000000043,0.11500000000000021,0.009999999999999787,0.11500000000000021,0.1887932032184425,5.321925149908557,5.435656071891075,-0.11373092198251822,-0.045272747275460705,32.74853801169591,19.129227587265593,50.46187958268461,45.02393088660129,38.51532836799083,14.130434782608768,10.417563495480032,5.558,0.33180003489738735,6.221600069794775,4.894399930205225
LND,2023-02-21,5.2,5.48,5.2,5.47,34968.0,5.47,5.47,2023-02-21,0.0525449192560924,0.28000000000000025,0.29000000000000004,0.009999999999999787,0.29000000000000004,0.19554032300387966,5.344705896076471,5.43820006656581,-0.09349417048933883,-0.05491703191823633,37.83783783783784,19.217975917922338,17.342645971520376,5.129371026764411,34.06386738916064,44.56521739130432,20.6521739130435,5.5455000000000005,0.3300804527129266,6.205660905425853,4.885339094574148
LND,2023-02-22,5.37,5.379,5.07,5.13,67947.0,5.13,5.13,2023-02-22,-0.06417295725121161,0.3089999999999993,0.09100000000000019,0.39999999999999947,0.39999999999999947,0.20917096813695432,5.311674219757014,5.415370432005379,-0.1036962122483649,-0.06467286798426206,33.33333333333333,12.07529486842789,15.230295885438656,11.554414059194123,31.062606945165108,7.608695652173937,22.10144927536234,5.51515,0.33932243244133936,6.193794864882679,4.836505135117322
LND,2023-02-23,5.22,5.22,5.125,5.2,51718.0,5.2,5.2,2023-02-23,0.013552966404703668,0.09499999999999975,0.08999999999999986,0.004999999999999893,0.09499999999999975,0.20155957026115734,5.294493570563628,5.3994170666716474,-0.10492349610801988,-0.07272299360901362,33.64928909952609,44.06423390584217,47.85792182756571,4.127065875963538,27.471201469271563,17.72151898734184,23.298477343606702,5.48115,0.33487928304172354,6.150908566083448,4.811391433916553
LND,2023-02-24,5.2,5.2,5.06,5.12,63934.0,5.12,5.12,2023-02-24,-0.015504186535965312,0.14000000000000057,0.0,0.14000000000000057,0.14000000000000057,0.19745559891041353,5.267648405861531,5.378719506177452,-0.11107110031592082,-0.08039261495039507,35.500000000000014,25.913966130340338,34.33549212240156,13.977762184571954,25.672076231311618,9.230769230769303,11.520327956761696,5.433649999999999,0.31366245266295206,6.060974905325903,4.806325094674095
LND,2023-02-27,5.06,5.15,5.06,5.14,59765.0,5.14,5.14,2023-02-27,0.003898640415657323,0.09000000000000075,0.03000000000000025,0.0600000000000005,0.09000000000000075,0.19029189231638602,5.248010189575141,5.361036579793938,-0.11302639021879646,-0.08691937000407536,36.21031746031747,34.93586544979201,46.289330120570796,13.97776218457195,24.112834358412993,12.903225806451623,13.285171341520924,5.3968,0.3019072007997642,6.000614401599528,4.792985598400471
LND,2023-02-28,5.09,5.1,5.02,5.02,44389.0,5.02,5.02,2023-02-28,-0.02362314576343594,0.08000000000000007,0.040000000000000036,0.1200000000000001,0.1200000000000001,0.1856057661619603,5.212931698871273,5.335774610920312,-0.1228429120490393,-0.09410407841306816,36.68341708542713,22.708312542364975,34.532509022815674,20.656930066921518,23.65204711954746,0.0,7.377998345740309,5.3588000000000005,0.2989514306618201,5.956702861323641,4.76089713867636
LND,2023-03-01,5.08,5.17,5.01,5.04,94050.0,5.04,5.04,2023-03-01,0.003976148379639417,0.16000000000000014,0.15000000000000036,0.009999999999999787,0.16000000000000014,0.1838987150844963,5.186326822121846,5.313865380481771,-0.1275385583599249,-0.1007909744024395,40.54054054054056,20.593736485870586,22.446130864830188,4.303903550319472,21.072294643650395,6.3829787234043,6.428734843285308,5.3148,0.2758751815395611,5.8665503630791225,4.7630496369208775
LND,2023-03-02,5.1,5.205,5.01,5.01,65775.0,5.01,5.01,2023-03-02,-0.005970166986503908,0.19500000000000028,0.16500000000000004,0.03000000000000025,0.19500000000000028,0.1846388007455299,5.159199618718485,5.291356833779418,-0.13215721506093292,-0.1070642225341382,47.169811320754725,17.03759722755925,15.96169305943479,3.260385780322385,18.69737346187333,0.0,2.1276595744680997,5.2738,0.25545492959158883,5.784709859183177,4.762890140816822
LND,2023-03-03,5.13,5.14,5.049,5.09,31753.0,5.09,5.09,2023-03-03,0.015841915465657923,0.0909999999999993,0.1299999999999999,0.03900000000000059,0.1299999999999999,0.18099621402916125,5.148553523531026,5.276441512758721,-0.12788798922769473,-0.11122897587284952,47.169811320754725,22.148876395827074,16.75020097726521,13.87867215147961,18.054879953820834,17.021276595744673,7.801418439716325,5.2338,0.21299458851542247,5.659789177030844,4.807810822969155
LND,2023-03-06,5.16,5.26,5.125,5.26,33019.0,5.26,5.26,2023-03-06,0.032853196187187156,0.1349999999999998,0.16999999999999993,0.03500000000000014,0.16999999999999993,0.1802631330938838,5.165699135295483,5.2752236229247425,-0.10952448762925915,-0.11088807822413144,50.0,24.090823964293246,11.101113588854192,36.91104064907418,20.569034713187946,53.191489361702054,23.404255319148906,5.211799999999999,0.1829050947464901,5.5776101894929795,4.845989810507019
LND,2023-03-07,5.28,5.28,5.09,5.18,37069.0,5.18,5.18,2023-03-07,-0.01532597047822682,0.1900000000000004,0.020000000000000462,0.16999999999999993,0.1900000000000004,0.18091225755429158,5.167899268326948,5.268170021226612,-0.10027075289966447,-0.10876461315923804,52.50000000000001,18.680954723188748,11.064372291707972,25.60597981547261,21.24062739349257,36.17021276595738,35.46099290780137,5.186,0.14306421083228538,5.4721284216645705,4.899871578335429
LND,2023-03-08,5.19,5.23,5.137,5.16,31323.0,5.16,5.16,2023-03-08,-0.003868476777920206,0.09300000000000086,0.05000000000000071,0.04300000000000015,0.09300000000000086,0.17505144038400552,5.166683996276648,5.260157427061677,-0.09347343078502934,-0.10570637668439631,48.684210526315795,33.076672520627866,12.85232943406354,44.03392676922411,24.279733976923442,31.91489361702131,40.42553191489358,5.1665,0.11458276714378883,5.395665534287578,4.937334465712422
LND,2023-03-09,5.16,5.2,5.09,5.09,27054.0,5.09,5.09,2023-03-09,-0.013658748931040016,0.11000000000000032,0.040000000000000036,0.07000000000000028,0.11000000000000032,0.1707146776917385,5.154886458387932,5.247553173205257,-0.0926667148173248,-0.103098444310982,50.0,24.236180046932937,15.114221991383536,23.18135923151972,24.133284010869613,17.021276595744673,28.368794326241126,5.1515,0.10281690420103894,5.357133808402078,4.945866191597923
LND,2023-03-10,5.12,5.12,5.0,5.03,55560.0,5.03,5.03,2023-03-10,-0.011857846450783503,0.1200000000000001,0.03000000000000025,0.08999999999999986,0.1200000000000001,0.16733369917895596,5.135673157097481,5.231438123338201,-0.0957649662407194,-0.1016317486969295,44.444444444444436,19.254298592841206,22.0074096931547,6.672314876618646,21.805154792969486,6.250000000000046,18.39539007092201,5.148000000000001,0.10581015770565762,5.359620315411316,4.936379684588685
