,VCSH,HYG,rolling_hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,current_hedge_ratio,returns
489,71.576,68.757,1.8089350139282787,-60.71933255693045,-99.61998236482991,28.99800637695377,1.3414939393494247,-1,1998.7330019852336,-698.4478891325267,104032.9753146336,2.8616780622927545,0.0005109056899362299
490,71.693,68.945,1.779397501701764,-58.62534508950458,-96.26299420781879,27.64444443101245,1.3614905234301276,-1,1998.7330019852336,-698.4478891325267,103930.43175655825,2.8616780622927545,-0.00098616932497948
491,71.848,69.452,1.7411301953151834,-55.6447222730053,-92.87671164813729,26.09710961449196,1.426670996333507,-1,1998.7330019852336,-698.4478891325267,103974.74122104072,2.8616780622927545,0.00042624687513780616
492,71.819,69.987,1.6953548555757727,-51.771690372596424,-89.52481962981406,24.613405966555003,1.5338441704702328,-1,1998.7330019852336,-698.4478891325267,104406.37409878417,2.8616780622927545,0.004142731402466955
493,71.664,68.935,1.654314907452488,-49.61982352767511,-86.37632918691655,23.406542079792604,1.57035180736817,-1,1998.7330019852336,-698.4478891325267,103981.41053472448,2.8616780622927545,-0.004078589864650141
494,71.691,69.348,1.6062474291424385,-45.80548444265057,-83.25533635132443,22.304046763231646,1.679060858606617,-1,1998.7330019852336,-698.4478891325267,104215.90372188261,2.8616780622927545,0.0022526062562481155
495,71.574,68.717,1.5713538261535582,-43.75107875311477,-80.22702937923637,21.23416861163434,1.717795092110938,-1,1998.7330019852336,-698.4478891325267,104009.03486507226,2.8616780622927545,-0.0019869754917472933
496,71.526,68.227,1.5218983781280027,-40.628303393983515,-77.47127777993995,20.81170719471405,1.770300439135246,-1,1998.7330019852336,-698.4478891325267,103762.73458349262,2.8616780622927545,-0.0023708745187607846
497,71.71,68.698,1.4778903817495657,-37.281519275261346,-74.85758720056116,20.769773438793884,1.8091708143101382,-1,1998.7330019852336,-698.4478891325267,103723.93666690876,2.8616780622927545,-0.0003739798494258924
498,71.652,68.689,1.4116707818590355,-32.46003486176362,-72.3832208058801,21.262425231013783,1.8776402743504421,-1,1998.7330019852336,-698.4478891325267,103833.57715002168,2.8616780622927545,0.0010564830084409823
499,71.759,68.623,1.3474424968774634,-28.0681261334299,-69.94236836539336,22.018730350845573,1.9017555310747238,-1,1998.7330019852336,-698.4478891325267,103573.61515812653,2.8616780622927545,-0.002506780262867532
500,71.885,67.803,1.2974349001621304,-25.463107798154752,-67.41695729776653,22.642920131496293,1.852846243151032,-1,1998.7330019852336,-698.4478891325267,102749.0475307877,2.8616780622927545,-0.007993033888051773
501,72.719,69.914,1.262105800991947,-21.865071742333384,-64.8092489298817,23.246343569961052,1.8473519097016542,-1,1998.7330019852336,-698.4478891325267,102556.52770109082,2.8616780622927545,-0.0018754472294154677
502,72.739,70.159,1.2213047350588868,-18.677485123448363,-62.12233779237801,23.776525754064178,1.8272161844967412,-1,1998.7330019852336,-698.4478891325267,102687.67277388857,2.8616780622927545,0.001277941986593425
503,72.593,69.641,1.194192236360777,-17.048997014137896,-59.38315371919531,24.086276270271036,1.7576048796429853,-1,1998.7330019852336,-698.4478891325267,102617.69178560775,2.8616780622927545,-0.0006817258880817075
504,72.836,70.253,1.1950620011125208,-16.79053591303156,-56.75504240543788,24.294968710532988,1.644970486217579,-1,1998.7330019852336,-698.4478891325267,102559.44977427447,2.8616780622927545,-0.000567724186571883
505,72.972,70.102,1.1899239782159188,-16.729132538372014,-54.233504034164895,24.39590612523488,1.537322340201938,-1,1998.7330019852336,-698.4478891325267,102182.15645474548,2.8616780622927545,-0.0036855600925838738
506,72.836,69.801,1.1746558985663103,-15.756237027975772,-51.78322730357618,24.44759195677897,1.4736416715107452,-1,1998.7330019852336,-698.4478891325267,102243.75132838657,2.8616780622927545,0.0006026132027298407
507,72.797,69.952,1.1361864461415305,-12.75896471976499,-49.29874087407414,24.501644666560043,1.491319323726003,-1,1998.7330019852336,-698.4478891325267,102427.167546723,2.8616780622927545,0.0017923041382167252
508,72.768,69.923,1.142888771825418,-13.24273014819201,-46.81631382530072,24.246506437738972,1.3846771601228463,-1,1998.7330019852336,-698.4478891325267,102464.87581499571,2.8616780622927545,0.0003680793854145779
509,72.865,70.432,1.164501665735229,-14.419413873797453,-44.426888162172624,23.768856803038457,1.262470237295519,-1,1998.7330019852336,-698.4478891325267,102626.50868937164,2.8616780622927545,0.001576203780867392
510,73.011,70.828,1.2238683023703063,-18.527848624358427,-42.244589520017264,23.003678070873086,1.03099777446845,-1,1998.7330019852336,-698.4478891325267,102611.27903517825,2.8616780622927545,-0.00014840984586896535
511,73.02,70.687,1.2825115348323823,-22.961992273460552,-40.28645221755155,22.007431926229252,0.7872095209547407,-1,1998.7330019852336,-698.4478891325267,102494.8092857927,2.8616780622927545,-0.0011357026293830762
512,72.982,69.942,1.3145526067083457,-25.9966783427885,-38.53853065150593,20.929079967622997,0.599254832420704,-1,1998.7330019852336,-698.4478891325267,102050.41746246438,2.8616780622927545,-0.0043451761704719465
513,72.875,70.244,1.3693609492568541,-29.548179177093246,-37.0112857323342,19.789748066019484,0.37711983651048503,0,0.0,0.0,102475.21315619483,1.0,0.004153966456738186
514,73.273,71.299,1.4396901866297591,-34.19141904492233,-35.74713155682648,18.648337937332155,0.08342365508026157,0,0.0,0.0,102475.21315619483,1.0,0.0
515,73.466,71.562,1.4945494542274378,-38.23657020427294,-34.71208539103345,17.552016846045465,-0.200802269286425,0,0.0,0.0,102475.21315619483,1.0,0.0
516,73.564,71.505,1.5284000332058538,-40.93022004275542,-33.850688560813374,16.528642321368526,-0.42831899585542504,0,0.0,0.0,102475.21315619483,1.0,0.0
517,73.272,70.824,1.5347888354136892,-41.63304754843185,-33.0728271441402,15.532785225200309,-0.5511065968003982,0,0.0,0.0,102475.21315619483,1.0,0.0
518,73.311,70.568,1.5211483694306183,-40.948908111328066,-32.336733331617836,14.556663726950715,-0.5916310867142826,0,0.0,0.0,102475.21315619483,1.0,0.0
519,73.573,70.956,1.5462324068778621,-42.80495687122493,-31.73958747542765,13.694085782341467,-0.8080400233848455,0,0.0,0.0,102475.21315619483,1.0,0.0
520,73.437,71.013,1.5745494475478592,-44.61718777957212,-31.272648898429903,12.965151241959218,-1.0292621067122754,0,0.0,0.0,102475.21315619483,1.0,0.0
521,73.379,71.013,1.6098548299941546,-47.11653757014108,-30.988376075001096,12.497400794042527,-1.2905212660562368,0,0.0,0.0,102475.21315619483,1.0,0.0
522,73.34,71.288,1.6490810749854605,-49.65560603943368,-30.91783993056234,12.38148761677095,-1.5133695310966262,0,0.0,0.0,102475.21315619483,1.0,0.0
523,73.622,72.026,1.6921065079035555,-52.55026532487557,-31.015521323802353,12.544606233233598,-1.7166536438603102,0,0.0,0.0,102475.21315619483,1.0,0.0
524,73.641,71.619,1.7185778359343875,-54.93879041604424,-31.31996485624881,13.017821259426716,-1.8143455105970296,0,0.0,0.0,102475.21315619483,1.0,0.0
525,73.69,71.35,1.72706920827916,-55.917729958091314,-31.725519896414696,13.595168574495474,-1.7794711355812967,0,0.0,0.0,102475.21315619483,1.0,0.0
526,73.709,70.97,1.708535360564324,-54.96443289183577,-32.20339087967644,14.159152457837626,-1.6075144384479194,0,0.0,0.0,102475.21315619483,1.0,0.0
527,73.515,70.608,1.6848168397466936,-53.25130997397818,-32.735717236300324,14.648399607893996,-1.4005347537503032,0,0.0,0.0,102475.21315619483,1.0,0.0
528,73.379,70.427,1.6452507547976551,-50.29985513629714,-33.33037791211812,14.994834766910477,-1.131688177159914,0,0.0,0.0,102475.21315619483,1.0,0.0
529,73.564,71.027,1.6073305490712129,-47.21466451187469,-33.96859585806627,15.169581037934538,-0.8731993731853239,0,0.0,0.0,102475.21315619483,1.0,0.0
530,73.544,70.589,1.5831883560693465,-45.84500445876401,-34.64799241341992,15.23180411446105,-0.7351074082362747,0,0.0,0.0,102475.21315619483,1.0,0.0
531,73.534,70.77,1.5528358935577378,-43.4162345968747,-35.366364508571294,15.115902903382025,-0.5325431196374206,0,0.0,0.0,102475.21315619483,1.0,0.0
532,73.28,70.037,1.5107025464653097,-40.667282604977885,-36.099357757955616,14.808766929708087,-0.3084608508395447,0,0.0,0.0,102475.21315619483,1.0,0.0
533,73.241,69.095,1.47362996526961,-38.83513228631152,-36.82556226702806,14.370029622872249,-0.13984452864905023,0,0.0,0.0,102475.21315619483,1.0,0.0
534,73.378,69.99,1.4559779315875057,-36.846748664028,-37.494102692061276,13.863403284666214,0.046695173958424104,0,0.0,0.0,102475.21315619483,1.0,0.0
535,73.28,70.047,1.4427019054688968,-35.67419563276076,-38.12560479520757,13.305156891607028,0.1842450399057811,0,0.0,0.0,102475.21315619483,1.0,0.0
536,73.358,70.18,1.4278733944532083,-34.56593647029845,-38.75259477661833,12.641308761047657,0.3311886755919175,0,0.0,0.0,102475.21315619483,1.0,0.0
537,73.485,70.989,1.4137707177984407,-32.90194119741841,-39.42402732587344,11.713997848576724,0.5567771321767382,0,0.0,0.0,102475.21315619483,1.0,0.0
538,73.339,70.846,1.3834783112064701,-30.616915865571315,-40.00316684978609,10.766098507336821,0.8718340239798369,0,0.0,0.0,102475.21315619483,1.0,0.0
539,73.797,71.854,1.3656989269376563,-28.930483711218216,-40.48686917770011,9.865324666189629,1.171414612038857,0,0.0,0.0,102475.21315619483,1.0,0.0
540,73.885,72.111,1.352829660179068,-27.842819442330438,-40.79736820496584,9.279557460057926,1.396030879532324,0,0.0,0.0,102475.21315619483,1.0,0.0
541,73.846,72.026,1.3397560132428747,-26.909622553933332,-40.9289558809816,9.042895474151122,1.55031464945295,0,0.0,0.0,102475.21315619483,1.0,0.0
542,73.992,72.501,1.3312170558254603,-25.99841239463747,-40.92901368270989,9.042796741541203,1.6511043778617254,0,0.0,0.0,102475.21315619483,1.0,0.0
543,74.255,72.91,1.348313313849638,-27.20900511990486,-40.85104121413696,9.153717662125924,1.4903273836680453,0,0.0,0.0,102475.21315619483,1.0,0.0
544,74.138,72.91,1.3773027944753171,-29.200474576811075,-40.68467639853325,9.322721006669152,1.2318508527185115,0,0.0,0.0,102475.21315619483,1.0,0.0
545,74.187,72.663,1.3891139335102263,-30.391195385323158,-40.42316390456825,9.502071545418792,1.0557664685319883,0,0.0,0.0,102475.21315619483,1.0,0.0
546,74.489,72.749,1.384272122930158,-30.364046164944554,-40.07095810864123,9.676845492819746,1.0031070508358575,0,0.0,0.0,102475.21315619483,1.0,0.0
547,74.45,72.32,1.37429988296334,-29.996626286620668,-39.68307739991418,9.843845122332242,0.984010921841745,0,0.0,0.0,102475.21315619483,1.0,0.0
548,74.382,72.463,1.3742975244852702,-29.759998466263383,-39.3101137450787,10.004877135643127,0.9545459828579319,0,0.0,0.0,102475.21315619483,1.0,0.0
549,74.284,72.454,1.39288868303149,-31.01534293031122,-38.91712661371491,10.094015906177464,0.782818628071297,0,0.0,0.0,102475.21315619483,1.0,0.0
550,74.372,72.501,1.410618545289632,-32.409522450280505,-38.51020443607185,10.102366061548787,0.6038864508198246,0,0.0,0.0,102475.21315619483,1.0,0.0
551,74.401,72.492,1.4368574821948805,-34.411633532781295,-38.08670763482653,9.994869422512567,0.36769605951704126,0,0.0,0.0,102475.21315619483,1.0,0.0
552,74.372,72.672,1.4949512206184272,-38.51051217983367,-37.715204506173194,9.754264834132627,-0.08153435314545619,0,0.0,0.0,102475.21315619483,1.0,0.0
553,74.313,72.454,1.523468573327707,-40.759520089701894,-37.32217966500073,9.365710686588855,-0.3670133041396667,0,0.0,0.0,102475.21315619483,1.0,0.0
554,74.216,72.054,1.567264816462534,-44.26212561858341,-36.96629083841871,8.862547569173335,-0.82322094445415,0,0.0,0.0,102475.21315619483,1.0,0.0
555,74.538,72.615,1.598205058847097,-46.51200867634492,-36.652766795693836,8.318679639995917,-1.185193120462074,0,0.0,0.0,102475.21315619483,1.0,0.0
556,74.735,73.374,1.6285556294849144,-48.33610496955508,-36.43182253161781,7.89266635219915,-1.5082713378122659,0,0.0,0.0,102475.21315619483,1.0,0.0
557,74.793,73.795,1.6866404875319125,-52.35390198397434,-36.401908931951006,7.828158487433743,-2.037770834306751,1,-1171.0742155816863,694.3235527894493,102475.21315619483,1.6866404875319125,0.0
558,74.442,73.021,1.7488654010696545,-57.16803818642721,-36.63084836695535,8.332795017682589,-2.4646219876873205,1,-1171.0742155816863,694.3235527894493,102601.57253638469,1.6866404875319125,0.0012323130163547243
559,74.158,72.552,1.8015657189346714,-61.04851058475735,-37.09197656938477,9.268884913805385,-2.5846187797294715,1,-1171.0742155816863,694.3235527894493,102594.62520541775,1.6866404875319125,-6.771403219014574e-05
560,74.178,72.811,1.7825575390519548,-59.41555313179589,-37.54432819181916,10.012134899988924,-2.1844716594860225,1,-1171.0742155816863,694.3235527894493,102438.2168895569,1.6866404875319125,-0.001525690661090319
561,74.237,72.505,1.7942374701300268,-60.693807070042794,-38.1202472742581,10.82543479453283,-2.0852335471259797,1,-1171.0742155816863,694.3235527894493,102719.77327542979,1.6866404875319125,0.00274477793833297
562,74.08,72.036,1.812296925075106,-62.218956209563856,-38.83863639441096,11.681534222222648,-2.0014768069313003,1,-1171.0742155816863,694.3235527894493,102861.55236984172,1.6866404875319125,0.0013792995686202486
563,73.992,71.482,1.8156480722864001,-62.86143216461534,-39.6395130570211,12.477761753920696,-1.8610644733858275,1,-1171.0742155816863,694.3235527894493,103143.1530871159,1.6866404875319125,0.0027339268008288718
564,73.983,71.663,1.830132101906723,-63.735663295365086,-40.53581021139899,13.214237461431999,-1.7556709686562555,1,-1171.0742155816863,694.3235527894493,103006.94085612078,1.6866404875319125,-0.0013214861871972332
565,73.856,71.683,1.829900040068615,-63.4660973593076,-41.462206935617225,13.82187487230161,-1.5919613386014033,1,-1171.0742155816863,694.3235527894493,102844.32795968608,1.6866404875319125,-0.0015799069997973088
566,73.778,71.568,1.82699927900647,-63.22435280653936,-42.41748748015859,14.310519573683289,-1.4539559670945914,1,-1171.0742155816863,694.3235527894493,102832.83137944152,1.6866404875319125,-0.0001117924838468221
567,73.738,70.994,1.8384693340662592,-64.57105175537782,-43.47312449875724,14.745825647982931,-1.4307728682189156,1,-1171.0742155816863,694.3235527894493,103184.5301301194,1.6866404875319125,0.0034142665429082565
568,73.826,71.272,1.8525508503491663,-65.49441907787754,-44.63570793916744,15.068635105139611,-1.384246880568208,1,-1171.0742155816863,694.3235527894493,103094.56271341511,1.6866404875319125,-0.0008722883271268784
569,73.553,70.172,1.9092115762502948,-70.25623906793794,-46.01323311772477,15.467072291413892,-1.5673946234589584,1,-1171.0742155816863,694.3235527894493,103538.61536062972,1.6866404875319125,0.004297986750470924
570,73.563,70.631,1.965420214380577,-73.95120723047839,-47.550179377329705,15.884474943847009,-1.662064874443669,1,-1171.0742155816863,694.3235527894493,103231.63159205517,1.6866404875319125,-0.002969324635939834
571,73.66,71.329,2.0082945708636832,-76.6019780898189,-49.20659122852589,16.24472667629357,-1.6864172237057053,1,-1171.0742155816863,694.3235527894493,102860.58795111957,1.6866404875319125,-0.0036007573954392347
572,73.436,70.899,2.008580200558479,-76.60309560821247,-50.89341400231172,16.37852984242038,-1.5697185188937222,1,-1171.0742155816863,694.3235527894493,102896.82645452875,1.6866404875319125,0.0003522449374527646
573,73.543,71.377,2.048934248967443,-79.3077714718127,-52.63003954737531,16.54187934112637,-1.612738877747179,1,-1171.0742155816863,694.3235527894493,102690.24473736263,1.6866404875319125,-0.002009676829355024
574,73.533,71.243,2.086395560968519,-82.17592478469814,-54.39588788763822,16.780374005200652,-1.6555076119549066,1,-1171.0742155816863,694.3235527894493,102771.57335128059,1.6866404875319125,0.0007916664898826834
575,73.322,71.042,2.0869273879640313,-81.97568994029871,-56.11537103947074,16.878438756374806,-1.5321511233413578,1,-1171.0742155816863,694.3235527894493,102664.03572590352,1.6866404875319125,-0.0010469230303580103
576,73.391,71.129,2.07989400396105,-81.51650084470542,-57.82045286212942,16.77070176462132,-1.4129431382867983,1,-1171.0742155816863,694.3235527894493,102684.43369768598,1.6866404875319125,0.0001986668993130682
577,73.538,71.86,2.076613094926077,-80.84997377467384,-59.51556444506454,16.427928387938273,-1.2986670519743357,1,-1171.0742155816863,694.3235527894493,102349.0310902874,1.6866404875319125,-0.0032716893988319097
578,73.508,71.86,2.049954252118183,-78.82803716470339,-61.15116573501254,15.793658975170176,-1.119238515753781,1,-1171.0742155816863,694.3235527894493,102313.89886381995,1.6866404875319125,-0.000343317930808556
579,73.264,71.35,1.999056468284171,-75.10887309237151,-62.62095007374787,14.920007452827935,-0.8369917413316493,1,-1171.0742155816863,694.3235527894493,102382.26176714065,1.6866404875319125,0.0006679451695787847
580,73.185,71.013,1.9654833551354731,-72.83089934558959,-63.96832930359152,13.88703417952546,-0.6381902663611732,1,-1171.0742155816863,694.3235527894493,102523.73394139973,1.6866404875319125,0.0013808497525821927
581,73.361,70.619,1.9802472463658514,-74.65391824064523,-65.30973879385364,12.837504315175627,-0.7278813091221734,1,-1171.0742155816863,694.3235527894493,103003.40648314115,1.6866404875319125,0.004667737912052213
582,73.704,70.629,2.0180543680055014,-78.10967913947745,-66.62971102584177,11.995134242206035,-0.9570520747689764,1,-1171.0742155816863,694.3235527894493,103398.14170355778,1.6866404875319125,0.003824929659057909
583,73.743,70.244,2.0446152724229343,-80.53206403428445,-67.95546249066119,11.209439142622644,-1.1219652815458114,1,-1171.0742155816863,694.3235527894493,103711.12816578939,1.6866404875319125,0.0030224306299011976
584,73.724,70.754,2.058702376806881,-81.02177402771049,-69.18078410429875,10.517974998850205,-1.1257860875982462,1,-1171.0742155816863,694.3235527894493,103334.77274377072,1.6866404875319125,-0.0036354821310723797
585,73.88,70.523,2.0553368753558416,-81.32528835128957,-70.34122676013024,9.828570130500223,-1.1175645536753473,1,-1171.0742155816863,694.3235527894493,103677.84906209583,1.6866404875319125,0.0033145479674150094
586,73.665,70.984,2.054947386266709,-80.39369920933716,-71.40981323478965,9.066789416181296,-0.9908563618466935,1,-1171.0742155816863,694.3235527894493,103105.98494790985,1.6866404875319125,-0.005531047190592691
587,74.007,70.561,2.025746641970727,-79.3584317323276,-72.30996422640142,8.42765985311298,-0.8363493103394111,1,-1171.0742155816863,694.3235527894493,103800.1911924687,1.6866404875319125,0.00671037339207701
588,73.949,70.369,2.004982390428459,-77.8974427897941,-73.00094437984698,7.981349926258149,-0.6134925113154024,1,-1171.0742155816863,694.3235527894493,103865.57901010054,1.6866404875319125,0.0006297409508460697
589,74.086,71.138,1.9879908458135722,-76.14428980294431,-73.50413702045321,7.671668241299065,-0.3441432423104933,1,-1171.0742155816863,694.3235527894493,103492.08136554014,1.6866404875319125,-0.003602452379245732
590,74.477,71.206,1.8894124937774228,-69.51177429906112,-73.84067772602874,7.241721288164736,0.5977727193177713,1,-1171.0742155816863,694.3235527894493,103902.75738224291,1.6866404875319125,0.003960335328926516
591,74.595,70.927,1.7583592287509466,-60.23780666867687,-73.82547771264986,7.270688083440451,1.868828766691278,1,-1171.0742155816863,694.3235527894493,104234.66041090978,1.6866404875319125,0.003189270949104961
592,74.693,70.782,1.5825003095686443,-47.419695622610746,-73.3321690264181,8.4858454836142,3.053611269948671,-1,0.0,0.0,100000.0,1.0,-0.04147452152293012
593,74.242,70.609,1.4505587668769828,-37.083383970480966,-72.47290075328029,10.619541944513674,3.3324899480323107,-1,0.0,0.0,100000.0,1.0,0.0
594,74.154,70.571,1.3812311442611105,-31.852814271538378,-71.41013911915272,12.8790577146299,3.071445576540852,-1,0.0,0.0,100000.0,1.0,0.0
595,74.282,71.456,1.319466886756852,-26.556639282072467,-70.17982384991156,15.215183069356822,2.867082464206139,-1,0.0,0.0,100000.0,1.0,0.0
596,74.316,71.879,1.2715232721192868,-22.615523490816912,-68.82619620605414,17.491443165608615,2.641901658869171,-1,0.0,0.0,100000.0,1.0,0.0
597,74.624,72.658,1.2809516336037676,-22.93173470604755,-67.43821897107647,19.389801669230533,2.2953553122544714,-1,0.0,0.0,100000.0,1.0,0.0
598,74.919,72.602,1.2591915786309638,-21.735373879453164,-65.97958413112899,21.110637192841438,2.0958254290248957,-1,0.0,0.0,100000.0,1.0,0.0
599,75.007,72.389,1.2211262506744447,-19.204016684338086,-64.27784338500899,22.748169584156116,1.981426529019038,-1,0.0,0.0,100000.0,1.0,0.0
600,75.036,71.983,1.1546324839160096,-14.656003063121688,-62.30133657943043,24.395062429845236,1.9530728258362162,-1,0.0,0.0,100000.0,1.0,0.0
601,74.968,72.302,1.1335647875503527,-12.679084993074838,-60.17057347620563,25.851104172078752,1.8371164406364267,-1,0.0,0.0,100000.0,1.0,0.0
602,74.801,72.235,1.1247302106418693,-11.895944486222461,-58.013668438805965,27.101948562625786,1.7016386790793674,-1,0.0,0.0,100000.0,1.0,0.0
603,74.762,72.389,1.110208670036177,-10.612420589244678,-55.72382340938703,28.12355168794923,1.6040435902508114,-1,0.0,0.0,100000.0,1.0,0.0
604,74.85,72.37,1.1001472896980056,-9.976024633895705,-53.31716007102694,28.86142706803688,1.501697588790756,-1,0.0,0.0,100000.0,1.0,0.0
605,74.997,72.863,1.1079380940286718,-10.229033237868308,-50.9256048476126,29.372850734478085,1.3855165771150135,-1,0.0,0.0,100000.0,1.0,0.0
606,74.83,72.727,1.1043160236828775,-9.90896805218972,-48.53868708786208,29.70882066402937,1.3002777684286932,-1,0.0,0.0,100000.0,1.0,0.0
607,74.673,72.534,1.1070285659856791,-10.131144107848613,-46.18139276563456,29.861878446892426,1.2072331190383476,-1,0.0,0.0,100000.0,1.0,0.0
608,74.693,72.582,1.108793650914889,-10.237124167785808,-43.89502899907065,29.901899964577122,1.1256109100477634,-1,0.0,0.0,100000.0,1.0,0.0
609,74.556,72.293,1.1071288091785942,-10.250095497119261,-41.73306974589558,29.911963052606225,1.0525211666451697,-1,0.0,0.0,100000.0,1.0,0.0
610,74.771,72.225,1.0936500700725431,-9.548309389394134,-39.62365008068907,29.874643111317408,1.0067179908804165,-1,0.0,0.0,100000.0,1.0,0.0
611,74.742,72.447,1.0898227597465162,-9.008532708974116,-37.43547056296669,29.623416044430368,0.9596103910283923,-1,0.0,0.0,100000.0,1.0,0.0
612,74.87,72.65,1.088342859306538,-8.834229876280503,-35.12628892086013,29.037743984698565,0.9054442748181202,-1,0.0,0.0,100000.0,1.0,0.0
613,75.115,72.534,1.073995529002607,-8.139174161030823,-32.71319259175167,28.128066501645453,0.8736476227146044,-1,0.0,0.0,100000.0,1.0,0.0
614,75.017,72.254,1.0586322445467515,-7.161415089163654,-30.251180627133444,26.962160479711702,0.8563766822523075,-1,0.0,0.0,100000.0,1.0,0.0
615,74.83,72.495,1.0528918518767036,-6.292897275933726,-27.75010092462158,25.501560266834172,0.8414074834704852,-1,0.0,0.0,100000.0,1.0,0.0
616,75.017,72.805,1.032878410319977,-4.678439706973705,-25.22625894120947,23.801925063777496,0.8632839225893568,-1,0.0,0.0,100000.0,1.0,0.0
617,74.784,72.472,0.9931367273317011,-1.7987370167739414,-22.640935784024343,21.851739647568838,0.9538004343543991,-1,0.0,0.0,100000.0,1.0,0.0
618,75.0,72.404,0.9783326914875818,-0.9709518615686363,-20.076719419750166,19.53467978340528,0.9780435497290254,-1,0.0,0.0,100000.0,1.0,0.0
619,75.227,72.365,0.9681874443236459,-0.46883687413492225,-17.55420432212318,16.729606060948125,1.0212653774239542,-1,0.0,0.0,100000.0,1.0,0.0
620,75.256,72.152,0.9495587972214353,0.6920031563036702,-15.214078406944358,13.878240448135326,1.1461165860824354,-1,0.0,0.0,100000.0,1.0,0.0
621,75.049,72.54,0.9553275612668564,0.8436218544837004,-13.178030789505673,11.283051241508579,1.2427181569827415,-1,0.0,0.0,100000.0,1.0,0.0
622,74.887,72.336,0.9626776093364483,0.243961869621387,-11.589242206431265,9.511954213414063,1.244035012212852,-1,0.0,0.0,100000.0,1.0,0.0
623,74.882,72.152,0.9618904002329519,0.12372304975609438,-10.349005305756698,8.438290355315756,1.2410959939196011,-1,0.0,0.0,100000.0,1.0,0.0
624,75.177,72.589,0.9686335150149886,-0.22996175828180299,-9.294910221981478,7.592158678094329,1.1939882776495163,-1,0.0,0.0,100000.0,1.0,0.0
625,75.236,72.472,0.9735922592398965,-0.7771872161728623,-8.43559515311816,7.007427025072947,1.0928987072634657,-1,0.0,0.0,100000.0,1.0,0.0
626,75.049,72.21,0.9784244144975234,-1.2197738836246401,-7.7224034995450825,6.590890816064394,0.9866086083646194,-1,0.0,0.0,100000.0,1.0,0.0
627,75.03,72.191,0.9711204473039573,-0.6721671612159099,-6.9804179147173615,6.050423778727733,1.0426130440119243,-1,0.0,0.0,100000.0,1.0,0.0
628,74.892,71.686,0.9622666185099135,-0.380071593444427,-6.268574505183737,5.484383547580522,1.0736854672275917,-1,0.0,0.0,100000.0,1.0,0.0
629,74.804,71.88,0.9313122815015922,2.214116094554896,-5.554636745887304,5.12470213004304,1.515942320803132,-1,0.0,0.0,100000.0,1.0,0.0
630,74.636,71.919,0.9183774778386748,3.3749785640326593,-4.953604024982159,5.07760647020946,1.640257597330352,-1,0.0,0.0,100000.0,1.0,0.0
631,74.622,71.997,0.9277394044706736,2.7672301595893884,-4.438726853226685,5.050284409131958,1.4268418229647055,-1,0.0,0.0,100000.0,1.0,0.0
632,74.617,72.317,0.9324682792375345,2.7390144081328742,-3.9508948900815075,5.011800832110977,1.3348314353099668,-1,0.0,0.0,100000.0,1.0,0.0
633,74.666,71.938,0.9513400749251179,0.905241965641153,-3.5669728049186467,4.924290725535752,0.9081947065733477,-1,0.0,0.0,100000.0,1.0,0.0
634,74.518,71.434,0.9671622714241268,-0.636998141983085,-3.2556719218548924,4.7987501760906435,0.5456991266015727,-1,0.0,0.0,100000.0,1.0,0.0
635,74.341,71.385,0.9932821768694573,-2.4565903106523166,-2.996590490947693,4.615600091988763,0.11699457698526519,0,0.0,0.0,103619.20737297446,1.0,0.03555252600599047
636,74.351,71.822,1.0194872519821492,-3.9778966721247713,-2.7988881116121944,4.4327098173264305,-0.2659791886001892,0,0.0,0.0,103619.20737297446,1.0,0.0
637,74.666,72.133,1.0857277197200292,-8.933945920615699,-2.7589815053710973,4.3693594323498015,-1.4132424926012008,0,0.0,0.0,103619.20737297446,1.0,0.0
638,74.715,71.909,1.1663097251181282,-15.23183111220095,-2.9254717368516023,4.743291245475299,-2.5944768597308,1,-840.3126817792777,720.488446320867,103619.20737297446,1.1663097251181282,0.0
639,74.858,72.339,1.272620415614769,-22.92681907209038,-3.3480291893506395,5.85312377935826,-3.3450155200521614,1,-840.3126817792777,720.488446320867,103429.56205455093,1.1663097251181282,-0.001831890834053916
640,74.68,72.71,1.3971298669501109,-31.627658463834294,-4.084007491831978,7.742753490466183,-3.557345717633578,1,-840.3126817792777,720.488446320867,103012.68518360918,1.1663097251181282,-0.0040386833911887484
641,74.641,72.651,1.4621529630204866,-36.48555931281216,-4.999908378626579,9.71845045043654,-3.239780981007243,1,-840.3126817792777,720.488446320867,103022.42180735272,1.1663097251181282,9.451422034800305e-05
642,74.611,72.768,1.4655078739998906,-36.57500798700585,-5.924600982317424,11.288739120762221,-2.7151311299519953,1,-840.3126817792777,720.488446320867,102912.91527867981,1.1663097251181282,-0.001063504112929625
643,74.458,72.369,1.4024327131709424,-32.05333495728203,-6.721739675525797,12.253608615630384,-2.067276349062097,1,-840.3126817792777,720.488446320867,103071.82232844959,1.1663097251181282,0.0015429015094956945
644,74.631,72.827,1.4068319730202137,-32.16627697847157,-7.555235071836062,13.105364163483497,-1.8779365151264689,1,-840.3126817792777,720.488446320867,102887.21271398244,1.1663097251181282,-0.0017926833252963354
