,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
161,78.277,77.918,-32.35473447527728,-32.693917087164756,0.4093552967036177,0.8285775574880345,-1,0.0,0.0,10000.0,0.0
162,78.254,78.051,-32.189333222125896,-32.65637425399585,0.40195168955503285,1.1619332472192765,-1,0.0,0.0,10000.0,0.0
163,78.23,78.025,-32.181523218837484,-32.61871925417854,0.39126560867495513,1.1173893785902727,-1,0.0,0.0,10000.0,0.0
164,78.154,77.794,-32.3054582084242,-32.58387279563968,0.369774415219342,0.7529309107292621,-1,0.0,0.0,10000.0,0.0
165,78.221,77.918,-32.27584446760433,-32.55528325403238,0.35880535455898555,0.7788032783722412,-1,0.0,0.0,10000.0,0.0
166,78.23,77.865,-32.341523218837494,-32.530331920625976,0.34613749807962485,0.5454731222014212,-1,0.0,0.0,10000.0,0.0
167,78.211,77.759,-32.420756966234165,-32.508028004315555,0.33002187709556186,0.2644401602991899,0,0.0,0.0,9874.599455507963,-0.012619344497046735
168,78.287,77.235,-33.05182197664746,-32.507945504589586,0.32988088971085094,-1.648705605634192,0,0.0,0.0,9874.599455507963,0.0
169,78.325,77.626,-32.7143544818541,-32.49751408837051,0.3176115025533703,-0.6827221046478207,0,0.0,0.0,9874.599455507963,0.0
170,78.287,77.812,-32.47482197664746,-32.47908050513766,0.30140598948561254,0.014128878120389031,0,0.0,0.0,9874.599455507963,0.0
171,78.353,77.856,-32.523799485690574,-32.463031338745026,0.28478146266691584,-0.21338519149550045,0,0.0,0.0,9874.599455507963,0.0
172,78.315,78.007,-32.31926698048392,-32.443080005338615,0.2725245699859573,0.4543187605472706,0,0.0,0.0,9874.599455507963,0.0
173,78.325,77.892,-32.44835448185411,-32.42875421368565,0.2598689064738979,-0.07542367586184885,0,0.0,0.0,9874.599455507963,0.0
174,78.334,77.785,-32.56803323308726,-32.41830504729302,0.24702090559739576,-0.6061356848811744,0,0.0,0.0,9874.599455507963,0.0
175,78.4,77.847,-32.59901074213039,-32.40858846453515,0.23314985961262794,-0.8167376892768474,0,0.0,0.0,9874.599455507963,0.0
176,78.382,78.016,-32.40465323966407,-32.39505846563129,0.22045054648815937,-0.04352347583452128,0,0.0,0.0,9874.599455507963,0.0
177,78.41,77.909,-32.55109824350053,-32.39085325878231,0.21604103906805974,-0.7417340029907163,0,0.0,0.0,9874.599455507963,0.0
178,78.465,77.717,-32.82057950103648,-32.39667113573252,0.22530175141398023,-1.8815138481771012,0,0.0,0.0,9874.599455507963,0.0
179,78.484,77.806,-32.75834575363979,-32.406729387897386,0.23461249937153542,-1.4987111372339006,0,0.0,0.0,9874.599455507963,0.0
180,78.456,77.664,-32.86090074980332,-32.41755872283838,0.24790744020110853,-1.7883369156056468,0,0.0,0.0,9874.599455507963,0.0
181,78.37,77.841,-32.56274823801988,-32.41709780751448,0.24761427818209905,-0.5882149913757594,0,0.0,0.0,9874.599455507963,0.0
182,78.294,77.753,-32.543683227606564,-32.42307585009003,0.24846013142695306,-0.48541943861924364,0,0.0,0.0,9874.599455507963,0.0
183,78.181,77.575,-32.56249446212365,-32.433709392281926,0.24733296890945547,-0.5206951196581964,0,0.0,0.0,9874.599455507963,0.0
184,78.152,77.397,-32.699640708150156,-32.44725268420893,0.2504856077559362,-1.007594912148193,0,0.0,0.0,9874.599455507963,0.0
185,78.209,77.521,-32.65593946596013,-32.46078818455604,0.25042335641672103,-0.7792854636104678,0,0.0,0.0,9874.599455507963,0.0
186,78.209,77.655,-32.52193946596013,-32.46884218477526,0.24829545641387307,-0.21384717204153292,0,0.0,0.0,9874.599455507963,0.0
187,78.247,77.824,-32.40647197116678,-32.48061635208134,0.23597779645346567,0.31420066645626926,0,0.0,0.0,9874.599455507963,0.0
188,78.285,77.85,-32.43400447637342,-32.49479831096731,0.21878727103682152,0.27786732887062365,0,0.0,0.0,9874.599455507963,0.0
189,78.257,77.672,-32.57255947253695,-32.50899951942396,0.20900992039368055,-0.30410017377775345,0,0.0,0.0,9874.599455507963,0.0
190,78.257,77.494,-32.75055947253695,-32.529141852793835,0.20184412576751629,-1.0969733149338357,0,0.0,0.0,9874.599455507963,0.0
191,78.247,77.486,-32.744471971166774,-32.54213310265681,0.20277186360750693,-0.9978646194307155,0,0.0,0.0,9874.599455507963,0.0
192,78.219,77.672,-32.51902696733029,-32.55312289416363,0.19161917186145191,0.1779358845052859,0,0.0,0.0,9874.599455507963,0.0
193,78.247,77.913,-32.31747197116678,-32.55765451924127,0.18398353316052157,1.305456765334168,0,0.0,0.0,9874.599455507963,0.0
194,78.238,78.019,-32.19879321993362,-32.55409901962492,0.18995893198431316,1.8704348144084237,0,0.0,0.0,9874.599455507963,0.0
195,78.219,78.1,-32.09102696733029,-32.54793843628245,0.20191488695612134,2.2628914382694805,-1,89.05789587666153,-63.21766616842486,9874.599455507963,0.0
196,78.2,78.055,-32.10926071472697,-32.540196352812096,0.21418262682394773,2.012000900704899,-1,89.05789587666153,-63.21766616842486,9873.44676055204,-0.00011674015187336779
197,78.304,78.269,-32.04177072897674,-32.52756347823685,0.23191306198001987,2.0947192241459827,-1,89.05789587666153,-63.21766616842486,9877.71331994091,0.0004320312769321762
198,78.351,78.366,-32.010981985416535,-32.49286881186249,0.2286108159956224,2.107891633855091,-1,89.05789587666153,-63.21766616842486,9879.659712453045,0.00019702948516899478
